DealerID,Dealership,Q_BASE_BOAT,Q_ENGINE,Q_OPTIONS,Q_FREIGHT,Q_PREP,Q_VOL_DISC,QX_BASE_BOAT,QX_ENGINE,QX_OPTIONS,QX_FREIGHT,QX_PREP,QX_VOL_DISC,QXS_BASE_BOAT,QXS_ENGINE,QXS_OPTIONS,QXS_FREIGHT,QXS_PREP,QXS_VOL_DISC,R_BASE_BOAT,R_ENGINE,R_OPTIONS,R_FREIGHT,R_PREP,R_VOL_DISC,RX_BASE_BOAT,RX_ENGINE,RX_OPTIONS,RX_FREIGHT,RX_PREP,RX_VOL_DISC,RT_BASE_BOAT,RT_ENGINE,RT_OPTIONS,RT_FREIGHT,RT_PREP,RT_VOL_DISC,G_BASE_BOAT,G_ENGINE,G_OPTIONS,G_FREIGHT,G_PREP,G_VOL_DISC,S_BASE_BOAT,S_ENGINE,S_OPTIONS,S_FREIGHT,S_PREP,S_VOL_DISC,SX_BASE_BOAT,SX_ENGINE,SX_OPTIONS,SX_FREIGHT,SX_PREP,SX_VOL_DISC,L_BASE_BOAT,L_ENGINE,L_OPTIONS,L_FREIGHT,L_PREP,L_VOL_DISC,LX_BASE_BOAT,LX_ENGINE,LX_OPTIONS,LX_FREIGHT,LX_PREP,LX_VOL_DISC,LT_BASE_BOAT,LT_ENGINE,LT_OPTIONS,LT_FREIGHT,LT_PREP,LT_VOL_DISC,S_23_BASE_BOAT,S_23_ENGINE,S_23_OPTIONS,S_23_FREIGHT,S_23_PREP,S_23_VOL_DISC,SV_23_BASE_BOAT,SV_23_ENGINE,SV_23_OPTIONS,SV_23_FREIGHT,SV_23_PREP,SV_23_VOL_DISC,M_BASE_BOAT,M_ENGINE,M_OPTIONS,M_FREIGHT,M_PREP,M_VOL_DISC
434965,"RIVER VALLEY POWER & SPT, INC-ROCHESTER",35.0,35.0,35,475,600,10,35.0,35.0,35.0,475,600,10,35.0,35.0,35.0,475,600,10,35,35,35,475,1050,10,35,35,35,475,1050,10,35,35,35,475,1050,10,35,35,35,475.0,600.0,10.0,35.0,35.0,35.0,475,600.0,10.0,35.0,35.0,35.0,999,999.0,10.0,35.0,35.0,35.0,475,600,10.0,35,35,35,475,600,10,35.0,35.0,35.0,475,600.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
371000,AUBURN MARINE SALES & SERVICE,25.0,25.0,25,600,1200,10,25.0,25.0,25.0,600,1200,10,25.0,25.0,25.0,600,1200,10,25,25,27,600,1200,10,25,25,27,600,1000,10,25,25,27,600,1200,10,20,22,25,600.0,1000.0,10.0,24.0,25.0,27.0,600,1200.0,10.0,26.0,25.0,27.0,600,1200.0,10.0,26.0,25.0,27.0,600,1200,10.0,26,25,27,600,1200,10,26.0,25.0,27.0,600,1200.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
520200,UNION MARINE,0.0,0.0,0,2500,2855,0,0.0,0.0,0.0,2500,2855,0,0.0,0.0,0.0,2500,2855,0,0,0,0,2500,2855,0,0,0,0,2500,2855,0,0,0,0,2500,2855,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2500,2855.0,0.0,0.0,0.0,0.0,2500,2855.0,0.0,0.0,0.0,0.0,2500,2855,0.0,0,0,0,2500,2855,0,0.0,0.0,0.0,2500,2855.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
25000,B & H MARINE,22.0,23.0,30,1100,900,10,22.0,23.0,30.0,1100,900,10,22.0,23.0,30.0,1100,900,10,22,22,30,1500.00,1000.,10,22,22,30,1500.00,1000..,10,22,22,30,1500.,1000.,10,18,18,20,900.0,800.0,10.0,22.0,22.0,30.0,800,400.0,10.0,22.0,22.0,30.0,800,400.0,10.0,22.0,22.0,30.0,800,400,10.0,18,18,20,900,800,10,22.0,22.0,30.0,800,400.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
380575,PERFORMANCE MARINE INC - KY,20.0,20.0,20,800,500,0,20.0,20.0,20.0,800,500,0,20.0,20.0,20.0,800,500,0,20,20,20,800,500,0,20,20,20,800,500,0,20,20,20,800,500,0,0,0,0,0.0,0.0,0.0,20.0,20.0,20.0,800,500.0,0.0,20.0,20.0,20.0,800,500.0,0.0,20.0,20.0,20.0,800,500,0.0,20,20,20,800,500,0,20.0,20.0,20.0,800,500.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
26601,BERKELEY OUTDOORS OF MONCKS CORNER,22.0,22.0,22,1000,1755,10,22.0,22.0,22.0,1000,1755,10,22.0,22.0,22.0,1000,1755,10,22,22,22,1000,1755,10,22,22,22,1000,1755,10,22,22,22,1000,1755,10,0,0,0,0.0,0.0,0.0,18.0,18.0,18.0,1000,1755.0,10.0,19.0,19.0,19.0,1000,1755.0,10.0,20.0,20.0,20.0,1000,1755,10.0,20,20,20,1000,1755,10,20.0,20.0,20.0,1000,1755.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
214650,INLAND BOAT COMPANY AT HYCO LAKE,25.0,25.0,25,1395,995,10,25.0,25.0,25.0,1395,995,10,25.0,25.0,25.0,1395,995,10,25,25,25,1395,995,10,25,25,25,1395,995,10,25,25,25,1395,995,10,0,0,0,0.0,0.0,0.0,20.0,20.0,20.0,1395,995.0,10.0,21.0,21.0,21.0,1395,995.0,10.0,22.0,22.0,22.0,1395,995,10.0,22,22,22,1395,995,10,22.0,22.0,22.0,1395,995.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
57830,CHARBONNEAU ENTERPRISES,28.0,28.0,28,150,0,10,28.0,28.0,28.0,150,0,10,28.0,28.0,28.0,150,0,10,24,24,24,150,0,10,24,24,24,250,0,10,24,24,24,250,0,10,22,22,22,150.0,0.0,10.0,19.0,19.0,19.0,250,0.0,10.0,20.0,20.0,20.0,250,0.0,10.0,21.0,21.0,21.0,250,0,10.0,22,22,22,250,0,10,22.0,22.0,22.0,250,0.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
454975,"SEATON SALES & SERVICE, INC.",20.0,20.0,20,750,750,10,20.0,20.0,20.0,750,750,10,20.0,20.0,20.0,750,750,10,20,20,20,750,750,10,20,20,20,750,750,10,20,20,20,750,750,10,20,20,20,750.0,750.0,10.0,20.0,20.0,20.0,750,750.0,10.0,20.0,20.0,20.0,750,750.0,10.0,20.0,20.0,20.0,750,750,10.0,20,20,20,750,750,10,20.0,20.0,20.0,750,750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
226170,"JACKSONVILLE MARINE, INC.",28.0,28.0,28,1784,1975,10,28.0,28.0,28.0,1784,1975,10,28.0,28.0,28.0,1784,1975,10,28,28,28,1784,1975,10,28,28,28,1784,1975,10,28,28,28,1784,1975,10,25,25,25,1200.0,1350.0,10.0,24.0,24.0,24.0,1784,1375.0,10.0,24.0,24.0,24.0,1784,1375.0,10.0,28.0,28.0,28.0,1784,1675,10.0,28,28,28,1784,1675,10,28.0,28.0,28.0,1784,1675.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
10050,BOYD'S MARINE,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
14000,RECREATIONAL SUPPLY INC (NORFOLK),30.0,30.0,30,750,1325,0,30.0,30.0,30.0,750,1325,0,30.0,30.0,30.0,750,1325,0,30,30,30,750,1235,0,20,20,20,800,1800,10,30,30,30,750,1235,0,30,30,30,750.0,1235.0,0.0,30.0,30.0,30.0,750,1235.0,0.0,30.0,30.0,30.0,750,1235.0,0.0,30.0,30.0,30.0,750,1235,0.0,30,30,30,750,1235,0,30.0,30.0,30.0,750,1235.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
276500,LAKE SIDE MARINA - AL,20.0,20.0,20,1900,850,11,20.0,20.0,20.0,1900,850,11,20.0,20.0,20.0,1900,850,11,20,20,20,1900,850,11,20,20,20,1900,850,11,20,20,20,1900,850,11,18,18,18,1900.0,850.0,11.0,20.0,20.0,20.0,1900,850.0,11.0,20.0,20.0,20.0,1900,850.0,11.0,20.0,20.0,20.0,1900,850,11.0,20,20,20,1900,850,11,18.0,18.0,18.0,1900,850.0,11.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
333850,NORTH BAY CYCLE & SPORTS INC,22.0,22.0,22,800,750,0,22.0,22.0,20.0,800,750,0,23.0,23.0,22.0,800,750,0,21,21,21,750,750,0,21,21,21,750,750,0,21,21,21,750,750,0,0,0,0,0.0,0.0,0.0,20.0,20.0,20.0,750,750.0,0.0,20.0,20.0,18.0,750,750.0,0.0,22.0,22.0,22.0,800,750,0.0,21,21,21,750,750,0,21.0,21.0,21.0,750,750.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
39581,BOATS UNLIMITED - NEW BERN,25.0,25.0,30,910,1150,10,25.0,25.0,30.0,910,1150,10,25.0,25.0,30.0,910,1150,10,25,25,30,910,1150,10,25,25,30,910,1150,10,25,25,30,910,1150,10,0,0,0,0.0,0.0,0.0,25.0,25.0,30.0,910,850.0,10.0,25.0,25.0,30.0,910,1150.0,10.0,25.0,25.0,30.0,910,1150,10.0,25,25,30,910,1150,10,25.0,25.0,30.0,910,1150.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
39582,BOATS UNLIMITED - WILMINGTON,25.0,25.0,30,910,1150,10,25.0,25.0,30.0,910,1150,10,25.0,25.0,30.0,910,1150,10,25,25,30,910,1150,10,25,25,30,910,1150,10,25,25,30,910,1150,10,22,22,25,880.0,1150.0,10.0,25.0,25.0,30.0,910,850.0,10.0,25.0,25.0,30.0,910,1150.0,10.0,25.0,25.0,30.0,910,1150,10.0,25,25,30,910,1150,10,25.0,25.0,30.0,910,1150.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
381030,MID NORTH'S PLAY POWERSPORTS AND MARINE,15.0,15.0,15,1450,849,0,15.0,15.0,15.0,1450,849,0,0.0,0.0,0.0,1450,849,0,0,0,0,1450,849,0,0,0,0,1450,849,0,0,0,0,1450,849,0,22,0,22,1450.0,849.0,0.0,22.0,0.0,22.0,1450,849.0,0.0,22.0,0.0,22.0,1450,849.0,0.0,22.0,0.0,22.0,1450,849,0.0,22,0,22,1450,849,0,22.0,0.0,22.0,1450,849.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
453305,"LAKE WYLIE MARINA, INC",25.0,25.0,25,800,0,10,25.0,25.0,25.0,800,0,10,25.0,25.0,25.0,800,0,10,25,25,25,800,0,10,25,25,25,800,0,10,25,25,25,800,0,10,28,28,28,800.0,0.0,10.0,25.0,25.0,25.0,800,0.0,10.0,25.0,25.0,25.0,800,0.0,10.0,25.0,25.0,25.0,800,0,10.0,25,25,25,800,0,10,25.0,25.0,25.0,800,0.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
25500,B & R MARINE LLC,13.0,13.0,13,750,750,10,13.0,13.0,13.0,750,750,10,13.0,13.0,13.0,750,750,10,13,13,13,750,750,10,13,13,13,750,750,10,13,13,13,750,750,10,20,20,20,750.0,750.0,10.0,13.0,13.0,113.0,750,750.0,10.0,10.0,10.0,10.0,800,800.0,10.0,9.0,9.0,9.0,800,800,10.0,10,10,10,800,800,10,10.0,10.0,10.0,800,800.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
85250,THE DINGO GROUP LLC,20.0,20.0,20,1300,650,10,20.0,20.0,20.0,1300,650,10,20.0,20.0,20.0,1300,650,10,20,20,20,1300,650,10,20,20,20,1300,650,10,20,20,20,1300,650,10,0,0,0,0.0,0.0,0.0,20.0,20.0,20.0,1300,650.0,10.0,20.0,20.0,20.0,1300,650.0,10.0,20.0,20.0,20.0,20,650,10.0,20,20,20,1300,650,10,20.0,20.0,20.0,1300,650.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
237240,JERRY'S MARINE LTD,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,18.0,15.0,18.0,1050,650.0,10.0,18.0,15.0,18.0,1050,650.0,10.0,13.0,13.0,13.0,1850,800,10.0,13,13,13.,1850.,800.,10,13.0,13.0,13.0,1850.,800.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
381000,THE PERFORMANCE SHED LTD.,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,0.0,10.0,20.0,20.0,20.0,800,800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
90050,DODGE MARINE & STORAGE,17.0,17.0,17,0,300,0,17.0,17.0,17.0,0,300,0,17.0,17.0,17.0,0,300,0,17,17,17,0,300,0,17,17,17,0,300,0,17,17,17,0,300,0,15,15,15,0.0,300.0,0.0,17.0,17.0,17.0,0,300.0,0.0,17.0,17.0,17.0,0,300.0,0.0,17.0,17.0,17.0,0,300,0.0,17,17,17,0,300,0,17.0,17.0,17.0,0,300.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
372000,OXBOW MARINA INC,24.0,22.0,22,750,750,10,24.0,22.0,22.0,750,750,10,24.0,22.0,22.0,750,750,10,24,22,22,750,750,750,24,22,22,750,750,10,24,22,22,750,750,10,22,22,22,750.0,750.0,10.0,20.0,22.0,22.0,750,750.0,10.0,22.0,22.0,22.0,750,750.0,10.0,22.0,22.0,22.0,750,750,10.0,22,22,22,750,750,10,22.0,22.0,22.0,750,750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
557260,WHITE'S CYCLE & MARINE,32.0,32.0,32,950.00,0,0,32.0,32.0,32.0,950.00,0,0,32.0,32.0,32.0,950.00,0,0,32,32,32,0,0,0,32,32,32,0,0,0,32,32,32,0,0,0,32,32,32,0.0,0.0,0.0,30.0,30.0,30.0,850.00,1000.0,10.0,32.0,32.0,32.0,0,0.0,0.0,32.0,32.0,32.0,0,0,0.0,32,32,32,0,0,0,32.0,32.0,32.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
151845,"CBKAHLER, LLC",28.0,22.0,22,2000,950,10,28.0,22.0,22.0,2000,950,10,28.0,22.0,22.0,2000,950,10,25,22,22,1500,950,10,25,22,22,1500,950,10,25,22,22,1500,950,10,16,20,20,1000.0,500.0,10.0,18.0,20.0,20.0,1200,750.0,10.0,20.0,20.0,20.0,1200,750.0,10.0,25.0,22.0,22.0,1200,950,10.0,25,22,22,1500,950,10,25.0,22.0,22.0,1500,950.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
333837,NICHOLS MARINE-M.ISLAND,20.0,20.0,20,1000,1000,10,20.0,20.0,20.0,1000,1000,10,20.0,20.0,20.0,1000,1000,10,20,20,20,1000,1000,10,20,20,20,1000,1000,10,20,20,20,1000,1000,10,20,20,20,1000.0,750.0,10.0,15.0,15.0,15.0,1000,750.0,10.0,15.0,15.0,15.0,1000,750.0,10.0,20.0,20.0,20.0,1000,750,10.0,20,20,20,1000,750,10,15.0,15.0,15.0,1000,750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
276463,LAKE BLUE RIDGE MARINA,38.0,38.0,38,900,750,0,38.0,38.0,38.0,900,750,0,38.0,38.0,38.0,900,750,0,38,38,38,900,750,0,38,38,38,900,750,0,38,38,38,900,750,0,32,32,32,900.0,750.0,0.0,38.0,38.0,38.0,900,750.0,0.0,38.0,38.0,38.0,900,750.0,0.0,38.0,38.0,38.0,900,750,0.0,38,38,38,900,750,0,38.0,38.0,38.0,900,750.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
310055,PREMIER YAMAHA BOATING CENTER,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,25.0,25.0,30.0,1400,500.0,10.0,25.0,25.0,30.0,1500,495.0,10.0,25.0,25.0,30.0,1500,495,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
381200,PHIL'S AUTO & RECREATION SALES,37.0,37.0,37,2000,2000,10,37.0,37.0,37.0,2000,2000,10,37.0,37.0,37.0,2000,2000,10,37,37,37,2000,2000,10,37,37,37,2000,2000,10,37,37,37,2000,2000,10,42,42,42,2000.0,1500.0,0.0,17.0,17.0,17.0,2000,2000.0,10.0,27.0,27.0,27.0,2000,2000.0,10.0,27.0,27.0,27.0,2000,2000,10.0,27,27,27,2000,2000,10,27.0,27.0,27.0,2000,2000.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
177200,HAYWARD POWER SPORTS,15.0,15.0,32,1000,620,0,15.0,15.0,32.0,1000,620,0,15.0,15.0,32.0,1000,620,0,15,15,32,1000,620,0,15,15,32,1000,620,0,15,15,32,1000,620,0,15,15,32,1000.0,620.0,0.0,15.0,15.0,32.0,1000,620.0,10.0,15.0,15.0,32.0,1000,620.0,10.0,15.0,15.0,32.0,1000,620,0.0,15,15,32,1000,620,0,15.0,15.0,32.0,1000,620.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
80600,"DEWITT MARINE, INC.",15.0,15.0,15,375,3000,10,15.0,15.0,15.0,375,3000,10,15.0,15.0,15.0,375,3000,10,15,15,15,375,3000,10,15,15,15,375,3000,10,15,15,15,375,3000,10,25,25,25,345.0,1500.0,10.0,15.0,15.0,15.0,375,2500.0,10.0,15.0,15.0,15.0,375,2500.0,10.0,15.0,15.0,15.0,375,3000,10.0,15,15,15,375,2500,10,15.0,15.0,15.0,375,2500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
305385,PRO X POWERSPORTS,18.0,18.0,18,18,18,10,18.0,18.0,18.0,18,18,10,18.0,18.0,18.0,18,18,10,18,18,18,18,18,10,18,18,18,18,18,10,18,18,18,18,18,10,0,0,0,0.0,0.0,0.0,18.0,18.0,18.0,18,18.0,0.0,18.0,18.0,18.0,18,18.0,10.0,18.0,18.0,18.0,18,18,10.0,18,18,18,18,18,10,18.0,18.0,18.0,18,18.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
492400,TRI LAKES MARINE,18.0,18.0,18,800,0,0,18.0,18.0,18.0,800,0,0,18.0,18.0,18.0,800,0,0,18,18,18,800,0,0,18,18,18,800,0,0,18,18,18,800,0,0,15,15,15,800.0,0.0,0.0,18.0,18.0,18.0,800,0.0,0.0,18.0,18.0,18.0,800,0.0,0.0,18.0,18.0,18.0,800,0,0.0,18,18,18,800,0,0,18.0,18.0,18.0,800,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
285050,LIGHTHOUSE HARBOR MARINA,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
76800,"SINGLETON ASSETS & OPERATIONS, LLC (SMG)",22.0,22.0,22,1695,2795,10,5.0,5.0,5.0,1695,2795,10,5.0,5.0,5.0,1695,2795,10,5,5,5,1695,2795,10,5,5,5,1695,2795,10,22,5,5,1695,2795,10,22,22,22,1695.0,2495.0,10.0,5.0,5.0,5.0,1695,2195.0,10.0,20.0,5.0,20.0,1695,2195.0,10.0,5.0,5.0,5.0,1695,2195,10.0,5,5,5,1695,2495,10,5.0,5.0,5.0,1695,2195.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
492675,BOATS UNLIMITED - GREENSBORO,25.0,25.0,30,1050,1150,10,25.0,25.0,30.0,1050,1150,10,25.0,25.0,30.0,1050,1150,10,25,25,30,1050,1150,10,25,25,30,1050,1150,10,25,25,30,1050,1150,10,22,22,25,880.0,1150.0,10.0,25.0,25.0,30.0,1050,850.0,10.0,25.0,25.0,30.0,1050,1150.0,10.0,25.0,25.0,30.0,1050,1150,10.0,25,25,30,1050,1150,10,25.0,25.0,30.0,1050,1150.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
93294,GRIPENTOG ENTERPRISES INC,35.0,35.0,35,0,0,0,35.0,35.0,35.0,0,0,0,35.0,35.0,35.0,0,0,0,35,35,35,0,0,0,35,35,35,0,0,0,35,35,35,0,0,0,20,20,25,2750.0,1195.0,8.0,35.0,35.0,35.0,0,0.0,0.0,35.0,35.0,35.0,0,0.0,0.0,35.0,35.0,35.0,0,0,0.0,35,35,35,0,0,0,35.0,35.0,35.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
276639,LAKE ROAD MARINE INC.,20.0,20.0,20,1000,500,10,20.0,20.0,20.0,1500,500,10,20.0,20.0,20.0,1500,500,10,20,20,20,1000,500,10,20,20,20,1500,500,10,20,20,20,1000,500,10,20,20,20,500.0,500.0,10.0,18.0,18.0,18.0,500,500.0,10.0,20.0,20.0,20.0,500,500.0,10.0,20.0,20.0,20.0,750,500,10.0,20,20,20,750,500,10,20.0,20.0,20.0,750,500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
464125,SNUG HARBOR MARINA - LAKE CHAUTAUQUA,30.5,30.5,30.5,1250,3500,10,30.5,30.5,30.5,1250,3500,10,30.5,30.5,30.5,1250,3500,10,28.5,28.5,28.5,1250,3500,10,28.5,28.5,28.5,1250,3500,10,28.5,28.5,28.5,1250,3500,10,26.5,26.5,26.5,1250.0,3500.0,10.0,24.0,24.0,24.0,1500,3500.0,10.0,24.5,24.5,24.5,1250,3500.0,10.0,25.5,25.5,25.5,1500,3500,10.0,26.5,26.5,26.5,1500,3500,10,25.5,25.5,25.5,1500,3500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
434960,RIVER VALLEY POWER & SPT INC-RED WING,35.0,35.0,35,1499,2599,0,35.0,35.0,35.0,1499,2599,0,35.0,35.0,35.0,1499,2599,0,35,35,35,1499,2599,0,35,35,35,1499,2599,0,35,35,35,1499,2599,0,20,20,20,650.0,1999.0,10.0,35.0,35.0,35.0,1499,2599.0,0.0,35.0,35.0,35.0,1499,2599.0,0.0,35.0,35.0,35.0,1499,2599,0.0,35,35,35,1499,2599,0,20.0,20.0,20.0,650,1999.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
276550,LAKE PLEASANT MARINE,22.0,22.0,22,1050,1200,10,22.0,22.0,22.0,1050,1200,10,22.0,22.0,22.0,1050,1200,10,22,22,22,1050,1200,10,22,22,22,1050,1200,10,27,27,27,1000,1000,10,22,22,22,1050.0,1200.0,10.0,25.0,25.0,25.0,250,250.0,10.0,25.0,25.0,25.0,250,250.0,10.0,26.0,26.0,26.0,500,500,10.0,26,26,26,500,500,10,26.0,26.0,26.0,500,500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
470360,SUDBURY YAMAHA,35.0,35.0,35,2495.00,1995.,0,35.0,35.0,35.0,2495.00,1995.,0,35.0,35.0,35.0,2495.0,1995.,0,35,35,35,2495.0,1995.,0,35,35,35,2495.,1995,0,35,35,35,2495.,1995.,0,0,0,0,0.0,0.0,0.0,35.0,35.0,35.0,2495.,1995.0,0.0,35.0,35.0,35.0,2495,1995.0,0.0,35.0,35.0,35.0,2495,1995,0.0,35,35,35,2495.,1995,0,35.0,35.0,35.0,2495,1995.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
551820,WATERCRAFT SALES INC,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
